sku,upc,upc_source,missing_upc,url,title
"2801-0004-0008","","","true","https://www.gobilda.com/2801-series-zinc-plated-steel-washer-4mm-id-x-8mm-od-250-pack","2801 Series Zinc Plated Steel Washer (4mm ID x 8mm OD)"
"3803-0102-0505","841298115089","meta:gtin","false","https://www.gobilda.com/xt30-connector-pack-fh-mc-x-5-mh-fc-x-5","XT30 Connector Pack (FH-MC x 5, MH-FC x 5)"
"1501-0006-0110","841298110749","meta:gtin","false","https://www.gobilda.com/1501-series-m4-x-0-7mm-standoff-6mm-od-11mm-length-4-pack","1501 Series M4 x 0.7mm Standoff (6mm OD, 11mm Length) - 4 Pack"
"3216-0001-0007","","","true","https://www.gobilda.com/shark-7-servo-gearbox-0-98-sec-60-3304-oz-in-torque-360-rotation","Shark-7 Servo Gearbox (0.98 sec/60°, 10 RPM, 3304 oz-in Torque, 360° Rotation)"
"1604-0043-0032","841298111135","meta:gtin","false","https://www.gobilda.com/32mm-bore-2-side-2-post-pillow-block-43mm-width","32mm Bore 2-Side, 2-Post Pillow Block (43mm Width)"
"1911-0024-1036","841298114518","meta:gtin","false","https://www.gobilda.com/10mm-round-servo-shaft-24-tooth-spline-36mm-length","10mm Round Servo Shaft (24 Tooth Spline, 36mm Length)"
"1504-0032-0025","841298130594","meta:gtin","false","https://www.gobilda.com/1504-series-32mm-od-pattern-spacer-2-5mm-length","1504 Series 32mm OD Pattern Spacer (2.5mm Length)"
"3203-1516-0001","841298139672","meta:gtin","false","https://www.gobilda.com/8mm-rex-standoff-bundle-104-pcs","8mm REX® Standoff Bundle (104 Pcs)"
"2907-0305-0002","841298119179","meta:gtin","false","https://www.gobilda.com/latex-surgical-tubing-3mm-id-x-5mm-od-2m-length","Latex Surgical Tubing (3mm ID x 5mm OD, 2M Length)"
"3310-0032-0056","841298114303","meta:gtin","false","https://www.gobilda.com/3310-series-8mm-pitch-aluminum-hub-mount-sprocket-32mm-bore-56-tooth","3310 Series 8mm Pitch Aluminum Hub Mount Sprocket (32mm Bore, 56 Tooth)"
"1502-0006-0100","841298105929","meta:gtin","false","https://www.gobilda.com/1502-series-4mm-id-spacer-6mm-od-10mm-length-4-pack","1502 Series 4mm ID Spacer (6mm OD, 10mm Length) - 4 Pack"
"2106-4008-0640","841298129208","meta:gtin","false","https://www.gobilda.com/8mm-rex-shaft-with-e-clip-stainless-steel-64mm-length","8mm REX® Shaft with E-Clip (Stainless Steel, 64mm Length)"
"3401-4008-0016","841298136763","meta:gtin","false","https://www.gobilda.com/3401-series-set-screw-round-belt-pulley-8mm-rex-bore-16mm-pd","3401 Series Set-Screw Round Belt Pulley (8mm REX® Bore, 16mm PD)"
"1111-0003-0001","841298119513","meta:gtin","false","https://www.gobilda.com/1111-series-angle-pattern-bracket-3-1","1111 Series Angle Pattern Bracket (3-1)"
"","","","true","https://www.gobilda.com/rd-2319-series-miter-gears","Bevel Gears"
"3110-0002-0002","841298139962","meta:gtin","false","https://www.gobilda.com/pinpoint-v2-odometry-computer-imu-sensor-fusion-for-2-wheel-odometry","Pinpoint V2 Odometry Computer (IMU Sensor Fusion for 2 Wheel Odometry)"
"2808-0004-0090","841298122407","meta:gtin","false","https://www.gobilda.com/2808-series-stainless-steel-threaded-rod-m4-x-0-7mm-90mm-length-2-pack","2808 Series Stainless Steel Threaded Rod (M4 x 0.7mm, 90mm Length) - 2 Pack"
"1204-0002-0001","841298113702","meta:gtin","false","https://www.gobilda.com/1204-series-gusseted-angle-mount-2-1","1204 Series Gusseted Angle Mount (2-1)"
"","","","true","https://www.gobilda.com/2-side-2-post-clamping-mounts","2-Side, 2-Post Clamping Mounts"
"","","","true","https://www.gobilda.com/rd-6mm-bore-couplers-1","6mm Bore Couplers"
"2106-4008-0320","841298131737","meta:gtin","false","https://www.gobilda.com/8mm-rex-shaft-with-e-clip-stainless-steel-32mm-length","8mm REX® Shaft with E-Clip (Stainless Steel, 32mm Length)"
"2910-0919-0006","841298128843","meta:gtin","false","https://www.gobilda.com/2910-series-aluminum-clamping-collar-6mm-id-x-19mm-od-9mm-length","2910 Series Aluminum Clamping Collar (6mm ID x 19mm OD, 9mm Length)"
"2202-0102-0201","","","true","https://www.gobilda.com/gobilda-classic-t-shirt-heather-grey-youth-s","goBILDA® Classic T-Shirt (Youth Sizes)"
"2106-4008-0720","","","true","https://www.gobilda.com/8mm-rex-shaft-with-e-clip-stainless-steel-72mm-length","8mm REX® Shaft with E-Clip (Stainless Steel, 72mm Length)"
"3210-0001-0003","","","true","https://www.gobilda.com/low-side-cascading-kit-four-stage-752mm-travel","Low-Side Cascading Kit (Four Stage, 752mm Travel)"
"2900-0190-0001","","","true","https://www.gobilda.com/big-bore-shock-190mm-length-black-2-pack","Big Bore Shock (190mm Length, Black) - 2 Pack"
"","","","true","https://www.gobilda.com/rd-8mm-bore-bearings","Bearings"
"3402-0014-0108","841298124456","meta:gtin","false","https://www.gobilda.com/3402-series-3mm-htd-pitch-plastic-hub-mount-timing-belt-pulley-14mm-bore-108-tooth","3402 Series 3mm HTD Pitch Plastic Hub Mount Timing Belt Pulley (14mm Bore, 108 Tooth)"
"1127-0001-0001","841298125064","meta:gtin","false","https://www.gobilda.com/plastic-replacement-pack-for-3210-0001-0001","Plastic Replacement Pack for 3210-0001-0001"
"2100-0012-0025","841298121172","meta:gtin","false","https://www.gobilda.com/2100-series-stainless-steel-round-shaft-12mm-diameter-25mm-length","12mm Shaft (Stainless Steel, 25mm Length)"
"3203-1143-0001","841298136688","meta:gtin","false","https://www.gobilda.com/1143-series-mini-low-side-u-channel-bundle-17-pcs","1143 Series Mini Low-Side U-Channel Bundle (17 Pcs)"
"2102-0012-0600","841298120397","meta:gtin","false","https://www.gobilda.com/12mm-rex-shaft-stainless-steel-600mm-length","12mm REX® Shaft (Stainless Steel, 600mm Length)"
"3403-0015-0396","841298122452","meta:gtin","false","https://www.gobilda.com/3403-series-3mm-htd-pitch-timing-belt-15mm-width-396mm-pitch-length-132-tooth","3403 Series 3mm HTD Pitch Timing Belt (15mm Width, 396mm Pitch Length, 132 Tooth)"
"3422-4008-0020","841298135162","meta:gtin","false","https://www.gobilda.com/2mm-pitch-gt2-pinion-timing-pulley-8mm-rex-bore-20-tooth","2mm Pitch GT2 Pinion Timing Pulley (8mm REX® Bore, 20 Tooth)"
"1522-0010-0080","841298131249","meta:gtin","false","https://www.gobilda.com/1522-series-8mm-id-spacer-10mm-od-8mm-length-4-pack","1522 Series 8mm ID Spacer (10mm OD, 8mm Length) - 4 Pack"
"3803-0033-0002","841298128348","meta:gtin","false","https://www.gobilda.com/right-angle-pcb-mount-xt30-connector-mh-fc-2-pack","Right Angle PCB Mount XT30 Connector (MH-FC) - 2 Pack"
"4006-0008-1006","841298120656","meta:gtin","false","https://www.gobilda.com/4006-series-hyper-coupler-8mm-round-bore-to-6mm-d-bore","4006 Series Hyper Coupler (8mm Round Bore to 6mm D-Bore)"
"5303-2402-0188","841298134202","meta:gtin","false","https://www.gobilda.com/5303-series-saturn-planetary-gear-motor-188-1-ratio-24mm-length-8mm-rex-shaft-100-rpm-3-3-5v-encoder","5303 Series Saturn Planetary Gear Motor (188:1 Ratio, 24mm Length 8mm REX® Shaft, 100 RPM, 3.3 - 5V Encoder)"
"1602-0032-0004","841298118868","meta:gtin","false","https://www.gobilda.com/4mm-bore-1-side-2-post-pillow-block-24mm-height","4mm Bore 1-Side, 2-Post Pillow Block (24mm Height)"
"2813-0004-0016","","","true","https://www.gobilda.com/zinc-plated-steel-hex-head-screw-m4-x-0-7mm-16mm-length-25-pack","Zinc-Plated Steel Hex Head Screw (M4 x 0.7mm, 16mm Length) - 25 Pack"
"1123-0048-0144","841298119681","meta:gtin","false","https://www.gobilda.com/1123-series-pattern-plate-1-x-5-hole-48-x-144mm","1123 Series Pattern Plate (1 x 5 Hole, 48 x 144mm)"
"4100-0608-0300","841298111975","meta:gtin","false","https://www.gobilda.com/4100-series-aluminum-tube-6mm-id-x-8mm-od-300mm-length","4100 Series Aluminum Tube (6mm ID x 8mm OD, 300mm Length)"
"3613-4008-0048","841298130983","meta:gtin","false","https://www.gobilda.com/gripforce-gecko-wheel-8mm-rex-bore-48mm-diameter","GripForce Gecko™ Wheel (8mm REX® Bore, 48mm Diameter)"
"1504-0032-0120","841298113924","meta:gtin","false","https://www.gobilda.com/1504-series-32mm-od-pattern-spacer-12mm-length","1504 Series 32mm OD Pattern Spacer (12mm Length)"
"1102-0017-0136","841298111449","meta:gtin","false","https://www.gobilda.com/1102-series-flat-beam-17-hole-136mm-length-2-pack","1102 Series Flat Beam (17 Hole, 136mm Length) - 2 Pack"
"2104-0012-0088","841298121325","meta:gtin","false","https://www.gobilda.com/12mm-rex-shaft-aluminum-88mm-length","12mm REX® Shaft (Aluminum, 88mm Length)"
"2800-0004-0006","","","true","https://www.gobilda.com/m4-x-0-7mm-zinc-plated-socket-head-screw-6mm-length","M4 x 0.7mm Zinc-Plated Socket Head Screw (6mm Length)"
"1208-0001-0002","841298113764","meta:gtin","false","https://www.gobilda.com/1208-series-surface-mount-1-2","1208 Series Surface Mount (1-2)"
"2302-0014-0108","841298111098","meta:gtin","false","https://www.gobilda.com/2302-series-aluminum-mod-0-8-hub-mount-gear-14mm-bore-108-tooth","2302 Series Aluminum, MOD 0.8, Hub Mount Gear (14mm Bore, 108 Tooth)"
"1908-0024-0032","841298114471","meta:gtin","false","https://www.gobilda.com/rd-1908-0024-0032-on-servocity","1908 Series Servo Hub (24 Tooth Spline, 32mm Diameter)"
"3201-0004-0001","841298124142","meta:gtin","false","https://www.gobilda.com/m4-socket-head-screw-assortment-pack-600-pcs","M4 Socket Head Screw Assortment Pack (600 Pcs)"
"3619-0014-0096","841298134011","meta:gtin","false","https://www.gobilda.com/3619-series-thin-rhino-wheel-14mm-bore-96mm-diameter-30a-durometer","3619 Series Thin Rhino Wheel (14mm Bore, 96mm Diameter, 30A Durometer)"
"3312-0006-0008","841298131263","meta:gtin","false","https://www.gobilda.com/8mm-pitch-slip-fit-idler-sprocket-6mm-bore-8-tooth-2-pack","8mm Pitch Slip-Fit Idler Sprocket (6mm Bore, 8 Tooth) - 2 Pack"
"3207-0001-0001","841298133229","meta:gtin","false","https://www.gobilda.com/servo-driven-gear-rack-kit-27kg-thrust-60-mm-sec-single-gear-rack","Servo-Driven Gear Rack Kit (27kg Thrust, 60 mm/sec, Single Gear Rack)"
"1918-0014-0072","841298133656","meta:gtin","false","https://www.gobilda.com/plastic-90-degree-hub-mount-control-arm-72mm-length","Plastic 90 Degree Hub-Mount Control Arm (72mm Length)"
"3105-0101-0020","841298140579","meta:gtin","false","https://www.gobilda.com/1x20a-motor-controller","1x20A Motor Controller (9-30V Input)"
"3315-0008-0062","841298137371","meta:gtin","false","https://www.gobilda.com/8mm-pitch-steel-chain-loop-62-links-496mm-pitch-length","8mm Pitch Steel Chain Loop (62 Links, 496mm Pitch Length)"
"3116-2745-0001","841298134363","meta:gtin","false","https://www.gobilda.com/servo-extension-via-cat6-sending-board","Servo Extension via CAT6 (Sending Board)"
"3201-0007-0001","841298139764","meta:gtin","false","https://www.gobilda.com/gobilda-servo-starter-pack","goBILDA® Servo Starter Pack"
"1400-0032-0025","841298110343","meta:gtin","false","https://www.gobilda.com/1400-series-1-side-2-post-clamping-mount-25mm-bore","1400 Series 1-Side, 2-Post Clamping Mount (25mm Bore)"
"3203-1502-0001","841298123770","meta:gtin","false","https://www.gobilda.com/1502-series-spacers-bundle-80-pcs","1502 Series Spacers Bundle (80 Pcs)"
"2101-0006-0030","841298111159","meta:gtin","false","https://www.gobilda.com/2101-series-stainless-steel-d-shaft-6mm-diameter-30mm-length","6mm D-Shaft (Stainless Steel, 30mm Length)"
"3311-0014-0022","841298120496","meta:gtin","false","https://www.gobilda.com/8mm-pitch-acetal-hub-mount-sprocket-14mm-bore-22-tooth","8mm Pitch Acetal Hub-Mount Sprocket (14mm Bore, 22 Tooth)"
"","","","true","https://www.gobilda.com/rd-2317-series-miter-gears","Bevel Gears"
"1502-0006-0430","841298124036","meta:gtin","false","https://www.gobilda.com/1502-series-4mm-id-spacer-6mm-od-43mm-length-4-pack","1502 Series 4mm ID Spacer (6mm OD, 43mm Length) - 4 Pack"
"3311-0014-0024","841298120502","meta:gtin","false","https://www.gobilda.com/3311-series-8mm-pitch-plastic-hub-mount-sprocket-14mm-bore-24-tooth","8mm Pitch Acetal Hub-Mount Sprocket (14mm Bore, 24 Tooth)"
"","","","true","https://www.gobilda.com/u-wheels","Rail-Channel and U-Wheels"
"3101-0006-0001","841298126016","meta:gtin","false","https://www.gobilda.com/6v-battery-charger-nicad-nimh-xt30-connector","6V Battery Charger (NiCad/NiMH, XT30 Connector)"
"1103-0023-0184","841298113061","meta:gtin","false","https://www.gobilda.com/1103-series-l-beam-23-hole-184mm-length-2-pack","1103 Series L-Beam (23 Hole, 184mm Length) - 2 Pack"
"1121-0011-0288","841298115904","meta:gtin","false","https://www.gobilda.com/1121-series-low-side-u-channel-11-hole-288mm-length","1121 Series Low-Side U-Channel (11 Hole, 288mm Length)"
"3625-0202-0104","841298139610","meta:gtin","false","https://www.gobilda.com/gripforce-mecanum-wheel-set-o104mm-40a-durometer-rollers","GripForce™ Mecanum Wheel Set (Ø104mm, 40A Durometer Rollers)"
"1613-0514-0006","841298123381","meta:gtin","false","https://www.gobilda.com/1613-series-thrust-ball-bearing-6mm-id-x-14mm-od-5mm-thickness","1613 Series Thrust Ball Bearing (6mm ID x 14mm OD, 5mm Thickness)"
"1102-0023-0184","841298111470","meta:gtin","false","https://www.gobilda.com/1102-series-flat-beam-23-hole-184mm-length-2-pack","1102 Series Flat Beam (23 Hole, 184mm Length) - 2 Pack"
"1143-0014-0360","841298135803","meta:gtin","false","https://www.gobilda.com/1143-series-mini-low-side-u-channel-14-hole-360mm-length","1143 Series Mini Low-Side U-Channel (14 Hole, 360mm Length)"
"2401-0014-0012","841298131102","meta:gtin","false","https://www.gobilda.com/2401-series-24mm-pitch-track-sprocket-12-tooth-2-pack","2401 Series 24mm Pitch Track Sprocket (12 Tooth) - 2 Pack"
"1106-0029-0232","841298113306","meta:gtin","false","https://www.gobilda.com/1106-series-square-beam-29-hole-232mm-length","1106 Series Square Beam (29 Hole, 232mm Length)"
"3427-0002-0001","841298136916","meta:gtin","false","https://www.gobilda.com/timing-belt-idler-pulley-for-2mm-pitch-gt2-6mm-width-belt-4-pack","Timing Belt Idler Pulley for 2mm Pitch GT2, 6mm Width Belt - 4 Pack"
"3116-4527-0001","841298134370","meta:gtin","false","https://www.gobilda.com/servo-extension-via-cat6-receiving-board","Servo Extension via CAT6 (Receiving Board)"
"1205-0001-0004","841298130846","meta:gtin","false","https://www.gobilda.com/1205-series-dual-block-mount-1-4-2-pack","1205 Series Dual Block Mount (1-4) - 2 Pack"
"1308-0016-0125","","","true","https://www.gobilda.com/1308-series-lightweight-set-screw-hub-1-8-bore","1308 Series Lightweight Set-Screw Hub (1/8"" Bore)"
"1106-0017-0136","841298113269","meta:gtin","false","https://www.gobilda.com/1106-series-square-beam-17-hole-136mm-length","1106 Series Square Beam (17 Hole, 136mm Length)"
"3411-0014-0024","841298127112","meta:gtin","false","https://www.gobilda.com/3411-series-5mm-htd-pitch-aluminum-hub-mount-timing-belt-pulley-14mm-bore-24-tooth","3411 Series 5mm HTD Pitch Aluminum Hub Mount Timing Belt Pulley (14mm Bore, 24 Tooth)"
"","","","true","https://www.gobilda.com/1102-series-flat-beams-1","1102 Series Flat Beams"
"2808-0004-0040","841298122353","meta:gtin","false","https://www.gobilda.com/2808-series-stainless-steel-threaded-rod-m4-x-0-7mm-40mm-length-2-pack","2808 Series Stainless Steel Threaded Rod (M4 x 0.7mm, 40mm Length) - 2 Pack"
"3405-0005-0214","841298123008","meta:gtin","false","https://www.gobilda.com/3405-series-round-belt-5mm-cord-diameter-214mm-circumference","3405 Series Round Belt (5mm Cord Diameter, 214mm Circumference)"
"1516-4008-0430","841298127730","meta:gtin","false","https://www.gobilda.com/1516-series-8mm-rex-standoff-m4-x-0-7mm-threads-43mm-length-4-pack","1516 Series 8mm REX® Standoff (M4 x 0.7mm Threads, 43mm Length) - 4 Pack"
"3405-0005-0174","841298122995","meta:gtin","false","https://www.gobilda.com/3405-series-round-belt-5mm-cord-diameter-174mm-circumference","3405 Series Round Belt (5mm Cord Diameter, 174mm Circumference)"
"1121-0045-1104","841298118080","meta:gtin","false","https://www.gobilda.com/1121-series-low-side-u-channel-45-hole-1104mm-length","1121 Series Low-Side U-Channel (45 Hole, 1104mm Length)"
"1801-0040-0001","841298114372","meta:gtin","false","https://www.gobilda.com/1801-series-servo-plate-for-standard-size-servos","1801 Series Servo Plate (For Standard Size Servos)"
"2102-0012-0080","841298120298","meta:gtin","false","https://www.gobilda.com/2102-series-stainless-steel-rex-shaft-12mm-diameter-80mm-length","2102 Series Stainless Steel REX® Shaft (12mm Diameter, 80mm Length)"
"2102-0008-0120","841298125507","meta:gtin","false","https://www.gobilda.com/2102-series-stainless-steel-rex-shaft-8mm-diameter-120mm-length","2102 Series Stainless Steel REX®Shaft (8mm Diameter, 120mm Length)"
"3401-0006-0008","841298112491","meta:gtin","false","https://www.gobilda.com/3401-series-set-screw-round-belt-pulley-6mm-bore-8mm-pd","3401 Series Set-Screw Round Belt Pulley (6mm Bore, 8mm PD)"
"2310-2000-0303","841298138415","meta:gtin","false","https://www.gobilda.com/servo-gear-set-for-2000-series-speed-servo-v3-0","Servo Gear Set for 2000 Series 'Speed' Servo (V3.0)"
"1916-0014-0024","841298133595","meta:gtin","false","https://www.gobilda.com/plastic-hub-mount-control-arm-24mm-length","Plastic Hub-Mount Control Arm (24mm Length)"
"1403-0024-0021","841298110411","meta:gtin","false","https://www.gobilda.com/1403-series-1-side-1-post-clamping-mount-21mm-bore","1403 Series 1-Side, 1-Post Clamping Mount (21mm Bore)"
"","","","true","https://www.gobilda.com/rd-servo-gearboxes-1","Servo Gearboxes"
"1911-0025-0836","841298136602","meta:gtin","false","https://www.gobilda.com/8mm-round-servo-shaft-25-tooth-spline-36mm-length","8mm Round Servo Shaft (25 Tooth Spline, 36mm Length)"
"4001-0024-0006","841298114693","meta:gtin","false","https://www.gobilda.com/4001-series-clamping-servo-to-shaft-coupler-24-tooth-spline-to-6mm-round-bore","4001 Series Clamping Servo to Shaft Coupler (24 Tooth Spline to 6mm Round Bore)"
"1302-0032-0021","841298113788","meta:gtin","false","https://www.gobilda.com/1302-series-clamping-hub-21mm-bore","1302 Series Clamping Hub (21mm Bore)"
"1106-0041-0328","841298113320","meta:gtin","false","https://www.gobilda.com/1106-series-square-beam-41-hole-328mm-length","1106 Series Square Beam (41 Hole, 328mm Length)"
"","","","true","https://www.gobilda.com/rd-linear-motion-for-v-guide","V-Guide Based"
"1502-0006-0190","841298128324","meta:gtin","false","https://www.gobilda.com/1502-series-4mm-id-spacer-6mm-od-19mm-length-4-pack","1502 Series 4mm ID Spacer (6mm OD, 19mm Length) - 4 Pack"
"2106-4008-1040","841298135360","meta:gtin","false","https://www.gobilda.com/8mm-rex-shaft-with-e-clip-stainless-steel-104mm-length","8mm REX® Shaft with E-Clip (Stainless Steel, 104mm Length)"
"3805-0102-0150","","","true","https://www.gobilda.com/xt30-y-harness-single-fh-mc-xt30-to-dual-mh-fc-xt30-150mm-length","XT30 Y-Harness (Single FH-MC XT30 to Dual MH-FC XT30, 150mm Length)"
"1221-0032-0001","841298113672","meta:gtin","false","https://www.gobilda.com/1221-series-2-side-2-post-pattern-mount-32-1","1221 Series 2-Side, 2-Post Pattern Mount (32-1)"
"3203-1106-0001","841298123688","meta:gtin","false","https://www.gobilda.com/1106-series-square-beams-bundle-34-pcs","1106 Series Square Beams Bundle (34 Pcs)"
"3404-1006-0018","841298122322","meta:gtin","false","https://www.gobilda.com/3404-series-3mm-htd-pitch-set-screw-pinion-timing-belt-pulley-6mm-d-bore-18-tooth","3404 Series 3mm HTD Pitch Set Screw Pinion Timing Belt Pulley (6mm D-Bore, 18 Tooth)"
"","","","true","https://www.gobilda.com/rd-bearings-pillow-blocks","Bearings"
"3102-0001-0001","841298122063","meta:gtin","false","https://www.gobilda.com/servo-programmer-for-2000-series-dual-mode-servo","Servo Programmer for 2000 Series Dual Mode Servo"
"3200-1006-2021","","","true","https://www.gobilda.com/master-ftc-kit-6mm-d-shaft-2020-2021-season","Master FTC Kit (6mm D-Shaft, 2020-2021 Season)"
"","","","true","https://www.gobilda.com/rd-aluminum-flat-brackets","Aluminum Flat Brackets"
"1101-0013-0104","841298112804","meta:gtin","false","https://www.gobilda.com/1101-series-u-beam-13-hole-104mm-length","1101 Series U-Beam (13 Hole, 104mm Length)"
"1102-0008-0064","841298111371","meta:gtin","false","https://www.gobilda.com/1102-series-flat-beam-8-hole-64mm-length-2-pack","1102 Series Flat Beam (8 Hole, 64mm Length) - 2 Pack"
"2303-4008-0024","841298127211","meta:gtin","false","https://www.gobilda.com/2303-series-steel-mod-0-8-pinion-gear-8mm-rex-bore-24-tooth","2303 Series Steel, MOD 0.8 Pinion Gear (8mm REX® Bore, 24 Tooth)"
"1143-0010-0264","841298135766","meta:gtin","false","https://www.gobilda.com/1143-series-mini-low-side-u-channel-10-hole-264mm-length","1143 Series Mini Low-Side U-Channel (10 Hole, 264mm Length)"
"1601-0039-0032","841298112255","meta:gtin","false","https://www.gobilda.com/32mm-id-flanged-ball-bearing-39mm-od-5mm-thickness","32mm ID Flanged Ball Bearing (39mm OD, 5mm Thickness)"
"2306-4008-0014","841298127235","meta:gtin","false","https://www.gobilda.com/2306-series-steel-mod-1-5-clamping-pinion-bevel-gear-8mm-rex-bore-14-tooth","2306 Series Steel, MOD 1.5, Clamping Pinion Bevel Gear (8mm REX® Bore, 14 Tooth)"
"1118-0024-0144","841298115157","meta:gtin","false","https://www.gobilda.com/1118-series-open-gorail-144mm-length","1118 Series Open goRAIL® (144mm Length)"
"1118-0024-0528","841298115218","meta:gtin","false","https://www.gobilda.com/1118-series-open-gorail-528mm-length","1118 Series Open goRAIL® (528mm Length)"
"2812-0004-0007","","","true","https://www.gobilda.com/m4-x-0-7mm-nylock-nut","M4 x 0.7mm Nylock Nut"
"2408-0001-0001","841298135315","meta:gtin","false","https://www.gobilda.com/rubber-tread-for-3313-series-grid-chain-50a-durometer-50-pack","Rubber Tread for 3313 Series Grid-Chain (50A Durometer) - 50 Pack"
"1612-0815-0045","841298120212","meta:gtin","false","https://www.gobilda.com/8mm-id-linear-ball-bearing-15mm-od-45mm-length-2-pack","8mm ID Linear Ball Bearing (15mm OD, 45mm Length) - 2 Pack"
"1109-0024-0432","841298111692","meta:gtin","false","https://www.gobilda.com/1109-series-gorail-432mm-length","1109 Series goRAIL® (432mm Length)"
"2803-0023-0023","841298112361","meta:gtin","false","https://www.gobilda.com/16mm-square-pattern-steel-threaded-plate-2-pack","16mm Square Pattern Steel Threaded Plate - 2 Pack"
"3202-0001-2501","841298122162","meta:gtin","false","https://www.gobilda.com/servoblock-standard-size-25-tooth-spline-hub-shaft","ServoBlock® (Standard Size, 25 Tooth Spline, Hub-Shaft)"
"3412-0009-0295","841298128102","meta:gtin","false","https://www.gobilda.com/5mm-pitch-htd-timing-belt-9mm-width-295mm-pitch-length-59-tooth","5mm Pitch HTD Timing Belt (9mm Width, 295mm Pitch Length, 59 Tooth)"
"1121-0017-0432","841298115935","meta:gtin","false","https://www.gobilda.com/1121-series-low-side-u-channel-17-hole-432mm-length","1121 Series Low-Side U-Channel (17 Hole, 432mm Length)"
"2302-0014-0080","841298111043","meta:gtin","false","https://www.gobilda.com/2302-series-aluminum-mod-0-8-hub-mount-gear-14mm-bore-80-tooth","2302 Series Aluminum, MOD 0.8, Hub Mount Gear (14mm Bore, 80 Tooth)"
"3302-4012-0014","841298136800","meta:gtin","false","https://www.gobilda.com/8mm-pitch-steel-clamping-sprocket-12mm-rex-bore-14-tooth","8mm Pitch Steel Clamping Sprocket (12mm REX® Bore, 14 Tooth)"
"44429","669962444293","meta:gtin","false","https://www.gobilda.com/dpc-11-universal-programming-interface-for-hitecs-programmable-servos","DPC-11 Universal Programming Interface for Hitec's Programmable Servos"
"2800-0004-0018","841298116574","meta:gtin","false","https://www.gobilda.com/m4-x-0-7mm-zinc-plated-socket-head-screw-18mm-length-25-pack","M4 x 0.7mm Zinc-Plated Socket Head Screw (18mm Length) - 25 Pack"
"","","","true","https://www.gobilda.com/rd-d-bore-pinion-gears","Pinion Gears"
"1137-0001-0002","841298122124","meta:gtin","false","https://www.gobilda.com/1137-series-steel-flat-grid-bracket-1-2-2-pack","1137 Series Steel Flat Grid Bracket (1-2) - 2 Pack"
"4207-0001-0040","841298127853","meta:gtin","false","https://www.gobilda.com/4-0mm-cobalt-steel-drill-bit","4.0mm Cobalt Steel Drill Bit"
"5027102001","841298119322","meta:gtin","false","https://www.gobilda.com/wera-tools-2mm-ball-end-hex-plus-l-key","Wera Tools 2mm Ball-End Hex-Plus L-Key"
"2104-0012-0528","841298121431","meta:gtin","false","https://www.gobilda.com/12mm-rex-shaft-aluminum-528mm-length","12mm REX® Shaft (Aluminum, 528mm Length)"
"2100-0008-0250","841298121141","meta:gtin","false","https://www.gobilda.com/2100-series-stainless-steel-round-shaft-8mm-diameter-250mm-length","8mm Shaft (Stainless Steel, 250mm Length)"
"5202-2402-0005","841298135391","meta:gtin","false","https://www.gobilda.com/5202-series-yellow-jacket-planetary-gear-motor-5-2-1-ratio-24mm-length-6mm-d-shaft-1150-rpm-36mm-gearbox-3-3-5v-encoder","5202 Series Yellow Jacket Planetary Gear Motor (5.2:1 Ratio, 24mm Length 6mm D-Shaft, 1150 RPM, ⌀36mm Gearbox, 3.3 - 5V Encoder)"
"","","","true","https://www.gobilda.com/rd-linear-servos-2","Linear Servos"
"1626-1032-0012","841298138163","meta:gtin","false","https://www.gobilda.com/12mm-id-non-flanged-ball-bearing-sealed-32mm-od-10mm-thickness-2-pack","12mm ID Non-Flanged Ball Bearing (Sealed, 32mm OD, 10mm Thickness) - 2 Pack"
"1522-0010-0090","841298139641","meta:gtin","false","https://www.gobilda.com/1522-series-8mm-id-spacer-10mm-od-9mm-length-4-pack","1522 Series 8mm ID Spacer (10mm OD, 9mm Length) - 4 Pack"
"3203-1102-0001","841298123664","meta:gtin","false","https://www.gobilda.com/1102-series-flat-beams-bundle-34-pcs","1102 Series Flat Beams Bundle (34 Pcs)"
"1119-0010-0080","841298113559","meta:gtin","false","https://www.gobilda.com/1119-series-shaft-beam-10-hole-80mm-length","1119 Series Shaft Beam (10 Hole, 80mm Length)"
"3802-1920-0020","841298122766","meta:gtin","false","https://www.gobilda.com/male-to-female-jumper-wire-multicolor-20cm-length-40-pack","Male to Female Jumper Wire (Multicolor, 20cm Length) - 40 Pack"
"3215-0001-0009","","","true","https://www.gobilda.com/stingray-9-servo-gearbox-6-7-rpm-3150-oz-in-torque-continuous-rotation","Stingray-9 Servo Gearbox (1.50 sec/60°, 6.7 RPM, 3150 oz-in Torque, 200° Rotation)"
"4100-2732-0100","841298112149","meta:gtin","false","https://www.gobilda.com/4100-series-aluminum-tube-27mm-id-x-32mm-od-100mm-length","4100 Series Aluminum Tube (27mm ID x 32mm OD, 100mm Length)"
"2202-0101-0103","","","true","https://www.gobilda.com/gobilda-dark-matter-t-shirt-heather-black-adult-xxl","goBILDA Dark Matter T-Shirt"
"3310-0032-0070","841298119247","meta:gtin","false","https://www.gobilda.com/3310-series-8mm-pitch-aluminum-hub-mount-sprocket-32mm-bore-70-tooth","3310 Series 8mm Pitch Aluminum Hub Mount Sprocket (32mm Bore, 70 Tooth)"
"","","","true","https://www.gobilda.com/rd-polycarbonate-grid-plates","Grid Plates"
